"id","source","pmid","pmcid","DOI","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","luceneScore","tmAccessionTypeList","dbCrossReferenceList","dvcs"
"25187979","MED","25187979","PMC4154642","10.1371/journal.pcbi.1003812","Seasonally dependent relationships between indicators of malaria transmission and disease provided by mathematical model simulations.","Stuckey EM, Smith T, Chitnis N.","PLoS Comput Biol","9","10","2014","1553-734x","e1003812","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24899918","MED","24899918","PMC4037603","10.1155/2014/258929","Ranking biomedical annotations with annotator's semantic relevancy.","Wu A.","Comput Math Methods Med",NA,"2014","2014","1748-670x","258929","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24401704","MED","24401704","PMC3896761","10.1186/1751-0473-9-1","TrigNER: automatically optimized biomedical event trigger recognition on scientific documents.","Campos D, Bui QC, Matos S, Oliveira JL.","Source Code Biol Med","1","9","2014","1751-0473","1","journal article; product-review","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24410865","MED","24410865","PMC3897925","10.1186/1471-2105-15-8","Robustness of Random Forest-based gene selection methods.","Kursa MB.","BMC Bioinformatics",NA,"15","2014","1471-2105","8","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24489699","MED","24489699","PMC3906034","10.1371/journal.pone.0086191","Twitter: a good place to detect health conditions.","Prieto VM, Matos S, Ãlvarez M, Cacheda F, Oliveira JL.","PLoS One","1","9","2014","1932-6203","e86191","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24944781","MED","24944781","PMC4062306","10.1186/2041-1480-5-23","An ontological modeling approach for abnormal states and its application in the medical domain.","Yamagata Y, Kozaki K, Imai T, Ohe K, Mizoguchi R.","J Biomed Semantics",NA,"5","2014","2041-1480","23","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"25337456","MED","25337456","PMC4179614","10.7717/peerj.576","Error estimates for the analysis of differential expression from RNA-seq count data.","Burden CJ, Qureshi SE, Wilson SR.","PeerJ",NA,"2","2014","2167-8359","e576","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"25504737","MED","25504737","PMC4291464","10.1534/g3.114.015008","High-Resolution Linkage Map and Chromosome-Scale Genome Assembly for Cassava (Manihot esculenta Crantz) from 10 Populations.","International Cassava Genetic Map Consortium (ICGMC).","G3 (Bethesda)","1","5","2014","2160-1836","133-144","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24461193","MED","24461193","PMC3923258","10.1186/1741-7007-12-4","Genome-scale reconstruction of the sigma factor network in Escherichia coli: topology and functional states.","Cho BK, Kim D, Knight EM, Zengler K, Palsson BO.","BMC Biol",NA,"12","2014","1741-7007","4","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","4","Y","Y","Y","N","N","345.34302",NA,"ARXPR","code.google.com"
"25472549","MED","25472549","PMC4255744","10.1186/1471-2105-15-s14-s5","EXACT2: the semantics of biomedical protocols.","Soldatova LN, Nadis D, King RD, Basu PS, Haddi E, BaumlÃ© V, Saunders NJ, Marwan W, Rudkin BB.","BMC Bioinformatics","Suppl 14","15 Suppl 14","2014","1471-2105","s5","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"25614874","MED","25614874","PMC4303222","10.1002/mgg3.106","The allelic spectrum of Charcot-Marie-Tooth disease in over 17,000 individuals with neuropathy.","DiVincenzo C, Elzinga CD, Medeiros AC, Karbassi I, Jones JR, Evans MC, Braastad CD, Bishop CM, Jaremko M, Wang Z, Liaquat K, Hoffman CA, York MD, Batish SD, Lupski JR, Higgins JJ.","Mol Genet Genomic Med","6","2","2014","2324-9269","522-529","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"23934949","MED","23934949","PMC3957392","10.1136/amiajnl-2013-001806","Joint segmentation and named entity recognition using dual decomposition in Chinese discharge summaries.","Xu Y, Wang Y, Liu T, Liu J, Fan Y, Qian Y, Tsujii J, Chang EI.","J Am Med Inform Assoc","e1","21","2014","1067-5027","e84-92","journal article; research support, non-u.s. gov't; research-article","N","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24701160","MED","24701160","PMC3951090","10.1155/2014/321231","Efficient resources provisioning based on load forecasting in cloud.","Hu R, Jiang J, Liu G, Wang L.","ScientificWorldJournal",NA,"2014","2014","2356-6140","321231","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24839601","MED","24839601","PMC4009255","10.1155/2014/253128","A knowledge-driven approach to extract disease-related biomarkers from the literature.","Bravo Ã, Cases M, Queralt-Rosinach N, Sanz F, Furlong LI.","Biomed Res Int",NA,"2014","2014","2314-6133","253128","journal article; review; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"24978814","MED","24978814","PMC4076307","10.1371/journal.pone.0101183","An ensemble based top performing approach for NCI-DREAM drug sensitivity prediction challenge.","Wan Q, Pal R.","PLoS One","6","9","2014","1932-6203","e101183","journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"25128196","MED","25128196","PMC4262078","10.1186/1471-2105-15-281","BESST--efficient scaffolding of large fragmented assemblies.","Sahlin K, Vezzi F, Nystedt B, Lundeberg J, Arvestad L.","BMC Bioinformatics","1","15","2014","1471-2105","281","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","345.34302",NA,NA,"code.google.com"
"25286842","MED","25286842","PMC4188003","10.1107/s1399004714015788","Solving the RNA polymerase I structural puzzle.","Moreno-Morcillo M, Taylor NM, Gruene T, Legrand P, Rashid UJ, Ruiz FM, Steuerwald U, MÃ¼ller CW, FernÃ¡ndez-Tornero C.","Acta Crystallogr D Biol Crystallogr","pt 10","70","2014","0907-4449","2570-2582","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","N","Y","N","N","Y","345.34302","pdb",NA,"code.google.com"
"24568621","MED","24568621","PMC3944782","10.1186/2041-1480-5-12","The zebrafish anatomy and stage ontologies: representing the anatomy and development of Danio rerio.","Van Slyke CE, Bradford YM, Westerfield M, Haendel MA.","J Biomed Semantics","1","5","2014","2041-1480","12","journal article; research-article","Y","Y","Y","3","Y","Y","N","N","N","344.35446",NA,NA,"code.google.com"
"25490885","MED","25490885","PMC4279962",NA,"Finding gene regulatory network candidates using the gene expression knowledge base.","Venkatesan A, Tripathi S, Sanz de Galdeano A, BlondÃ© W, LÃ¦greid A, Mironov V, Kuiper M.","BMC Bioinformatics","1","15","2014","1471-2105","386","journal article; research-article","Y","Y","N","0","Y","Y","N","N","Y","344.35446","sprot; arrayexpress",NA,"code.google.com"
"25432799","MED","25432799","PMC4264258","10.1186/s12859-014-0373-3","ContextD: an algorithm to identify contextual properties of medical terms in a Dutch clinical corpus.","Afzal Z, Pons E, Kang N, Sturkenboom M, Schuemie MJ, Kors JA.","BMC Bioinformatics","1","15","2014","1471-2105","373","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25421099","MED","25421099","PMC4251692","10.1186/s12911-014-0100-z","An innovative approach to near-infrared spectroscopy using a standard mobile device and its clinical application in the real-time visualization of peripheral veins.","Juric S, Zalik B.","BMC Med Inform Decis Mak","1","14","2014","1472-6947","100","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25077808","MED","25077808","PMC4083403","10.1186/1471-2164-15-s3-s3","A digital repository with an extensible data model for biobanking and genomic analysis management.","Izzo M, Mortola F, Arnulfo G, Fato MM, Varesio L.","BMC Genomics","Suppl 3","15 Suppl 3","2014","1471-2164","s3","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","N","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25029963","MED","25029963","PMC4101525","10.1038/srep05723","Historical trends of atmospheric black carbon on Sanjiang Plain as reconstructed from a 150-year peat record.","Gao C, Lin Q, Zhang S, He J, Lu X, Wang G.","Sci Rep",NA,"4","2014","2045-2322","5723","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25329322","MED","25329322","PMC4203856","10.1371/journal.pone.0110690","Area and volumetric density estimation in processed full-field digital mammograms for risk assessment of breast cancer.","Cheddad A, Czene K, Eriksson M, Li J, Easton D, Hall P, Humphreys K.","PLoS One","10","9","2014","1932-6203","e110690","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","Y","344.2788","refsnp",NA,"code.google.com"
"24961212","MED","24961212","PMC4118373","10.3390/s140611153","Enhancing evacuation plans with a situation awareness system based on end-user knowledge provision.","Morales A, Alcarria R, Martin D, Robles T.","Sensors (Basel)","6","14","2014","1424-8220","11153-11178","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25258644","MED","25258644","PMC4165735","10.1155/2014/269394","A method of protein model classification and retrieval using bag-of-visual-features.","Ma J, Ma Z, Kang B, Lu K.","Comput Math Methods Med",NA,"2014","2014","1748-670x","269394","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","Y","344.2788","pdb",NA,"code.google.com"
"24892048","MED","24892048","PMC4032693","10.1155/2014/435254","Evolutionary multiobjective query workload optimization of Cloud data warehouses.","Dokeroglu T, Sert SA, Cinar MS.","ScientificWorldJournal",NA,"2014","2014","2356-6140","435254","journal article; research-article","Y","Y","Y","0","N","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"24699371","MED","24699371","PMC4078284","10.1136/amiajnl-2014-002707","Query Health: standards-based, cross-platform population health surveillance.","Klann JG, Buck MD, Brown J, Hadley M, Elmore R, Weber GM, Murphy SN.","J Am Med Inform Assoc","4","21","2014","1067-5027","650-656","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research support, u.s. gov't, p.h.s.; research-article","Y","Y","Y","1","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"24595058","MED","24595058","PMC3942325","10.1371/journal.pone.0089840","Feature selection for chemical sensor arrays using mutual information.","Wang XR, Lizier JT, Nowotny T, Berna AZ, Prokopenko M, Trowell SC.","PLoS One","3","9","2014","1932-6203","e89840","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25020067","MED","25020067","PMC4326334","10.1109/tmi.2014.2336246","Multi-surface and multi-field co-segmentation of 3-D retinal optical coherence tomography.","Bogunovic H, Sonka M, Kwon YH, Kemp P, Abramoff MD, Wu X.","IEEE Trans Med Imaging","12","33","2014","0278-0062","2242-2253","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","N","Y","N","0","N","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"25601195","MED","25601195","PMC4288106","10.2196/medinform.3531","Design and development of a linked open data-based health information representation and visualization system: potentials and preliminary evaluation.","Tilahun B, Kauppinen T, KeÃler C, Fritz F.","JMIR Med Inform","2","2","2014","2291-9694","e31","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","344.2788",NA,NA,"code.google.com"
"24115168","MED","24115168",NA,"10.1093/bioinformatics/btt582","orthAgogue: an agile tool for the rapid prediction of orthology relations.","Ekseth OK, Kuiper M, Mironov V.","Bioinformatics","5","30","2014","1367-4803","734-736","journal article; research support, non-u.s. gov't","N","N","N","1","Y","N","N","Y","N","343.88345",NA,NA,"code.google.com"
"24990290","MED","24990290","PMC4233704","10.1098/rsif.2014.0534","Lung Cancer Assistant: a hybrid clinical decision support application for lung cancer care.","Sesen MB, Peake MD, Banares-Alcantara R, Tse D, Kadir T, Stanley R, Gleeson F, Brady M.","J R Soc Interface","98","11","2014","1742-5689","20140534","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"24501593","MED","24501593","PMC3904075","10.3389/fninf.2014.00001","Local active information storage as a tool to understand distributed neural information processing.","Wibral M, Lizier JT, VÃ¶gler S, Priesemann V, Galuske R.","Front Neuroinform",NA,"8","2014","1662-5196","1","journal article; research-article","Y","Y","Y","3","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"25290939","MED","25290939","PMC4188563","10.1371/journal.pone.0107700","Modeling the cost effectiveness of malaria control interventions in the highlands of western Kenya.","Stuckey EM, Stevenson J, Galactionova K, Baidjoe AY, Bousema T, Odongo W, Kariuki S, Drakeley C, Smith TA, Cox J, Chitnis N.","PLoS One","10","9","2014","1932-6203","e107700","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","N","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"25080304","MED","25080304","PMC4108923","10.1186/1742-4682-11-s1-s5","An extended gene protein/products boolean network model including post-transcriptional regulation.","Benso A, Di Carlo S, Politano G, Savino A, Vasciaveo A.","Theor Biol Med Model","Suppl 1","11 Suppl 1","2014","1742-4682","s5","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"25373418","MED","25373418","PMC4233045","10.1186/1475-2875-13-424","An agent-based model of the population dynamics of Anopheles gambiae.","Arifin SM, Zhou Y, Davis GJ, Gentile JE, Madey GR, Collins FH.","Malar J","1","13","2014","1475-2875","424","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"25197472","MED","25197472","PMC4149006","10.4056/sigs.5621012","Genome sequence of the pink to light reddish-pigmented Rubellimicrobium mesophilum type strain (DSM 19309(T)), a representative of the Roseobacter group isolated from soil, and emended description of the species.","Riedel T, Spring S, Fiebig A, Petersen J, GÃ¶ker M, Klenk HP.","Stand Genomic Sci","3","9","2014","1944-3277","902-913","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"24725437","MED","24725437","PMC4006638","10.1186/1752-0509-8-45","Simulations of pattern dynamics for reaction-diffusion systems via SIMULINK.","Wang K, Steyn-Ross ML, Steyn-Ross DA, Wilson MT, Sleigh JW, Shiraishi Y.","BMC Syst Biol",NA,"8","2014","1752-0509","45","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
"24913605","MED","24913605","PMC4063228","10.1186/1471-2105-15-176","QMachine: commodity supercomputing in web browsers.","Wilkinson SR, Almeida JS.","BMC Bioinformatics",NA,"15","2014","1471-2105","176","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","343.21463",NA,NA,"code.google.com"
