"ext_id","pmid","DOI","out"
"PMC2838851",20199675,"10.1186/1471-2164-11-148","https://sourceforge.net/projects/mireap/"
"PMC2839345",20333226,"10.1093/gbe/evq001","http://primer3.sourceforge.net/"
"PMC2841678",20170513,"10.1186/1471-2164-11-123","http://sourceforge.net/projects/firebird"
"PMC2846915",20205726,"10.1186/1471-2164-11-154","http://primer3.sourceforge.net/"
"PMC2846935",20361029,"10.1371/journal.pntd.0000648","http://sourceforge.net/projects/jtreeview/files/"
"PMC2847714",20064205,"10.1186/gb-2010-11-1-r2","http://sourceforge.net/tracker2/?func=detailandatid=1109502andaid=2367448andgroup_id=76834"
"PMC2847714",20064205,"10.1186/gb-2010-11-1-r2","https://lists.sourceforge.net/lists/listinfo/obo-phenotype"
"PMC2847714",20064205,"10.1186/gb-2010-11-1-r2","http://obo.svn.sourceforge.net/viewvc/obo/OBDAPI/trunk/scripts/obd-reasoner.pl"
"PMC2848537",20369009,"10.1371/journal.pcbi.1000724","http://github.com/malaria-atlas-project/mbg-world/tree/generic"
"PMC2848622",20331846,"10.1186/1758-2946-2-3","http://sourceforge.net/projects/oscar3-chem"
"PMC2848649",20226024,"10.1186/1471-2105-11-126","http://sourceforge.net/projects/mocapy"
"PMC2850362",20298554,"10.1186/1471-2105-11-141","http://code.google.com/p/sageweb-yoda/"
"PMC2850370",20386612,"10.1371/journal.pone.0010049","http://code.google.com/p/mrgrid/"
"PMC2850392",20525636,"10.1093/sysbio/syq003","http://sourceforge.net/tracker/index.php?func=detail&aid=1945304&group_id=129302&atid=714418"
"PMC2850931",20383335,"10.1371/journal.pone.0010053","www.primer3.sourceforge.net"
"PMC2851118",20808525,"10.2174/138920210790218007","http://sourceforge.net/projects/nemo2"
"PMC2851118",20808525,"10.2174/138920210790218007","http://simupop.sourceforge.net/"
"PMC2851562",20386736,"10.1371/journal.pcbi.1000737","http://sourceforge.net/projects/qtlreaper/"
"PMC2851576",20222949,"10.1186/1758-2946-2-2","http://sourceforge.net/projects/joelib/"
"PMC2851609",20346105,"10.1186/1471-2105-11-157","http://secondstring.sourceforge.net/"
"PMC2851609",20346105,"10.1186/1471-2105-11-157","http://sourceforge.net/projects/moara"
"PMC2853691",20200009,"10.1093/bioinformatics/btq099","http://github.com/arrayexpress/ae-interface/tree/master/components/efo-query-expand/"
"PMC2853691",20200009,"10.1093/bioinformatics/btq099","code.google.com/p/annotare/"
"PMC2854681",20418944,"10.1371/journal.pone.0010071","http://rfc-gnutella.sourceforge.net/"
"PMC2854681",20418944,"10.1371/journal.pone.0010071","http://shareaza.sourceforge.net/"
"PMC2854681",20418944,"10.1371/journal.pone.0010071","http://github.com/lg/murder"
"PMC2854681",20418944,"10.1371/journal.pone.0010071","http://code.google.com/p/rssdler/"
"PMC2858041",20377909,"10.1186/1471-2105-11-178","http://sourceforge.net/projects/sbml/files/test-suite/2.0.0%20alpha/"
"PMC2860117",20167639,"10.1093/nar/gkq086","http://sourceforge.net/projects/eugene"
"PMC2860129",20211837,"10.1093/nar/gkq143","http://github.com/GeneDesign"
"PMC2860244",20362542,"10.1016/j.stem.2010.03.004","http://code.google.com/p/pride-converter"
"PMC2860899",20428316,"10.1093/database/baq001","http://manatee.sourceforge.net/"
"PMC2860899",20428316,"10.1093/database/baq001","http://sourceforge.net/projects/panda/"
"PMC2860899",20428316,"10.1093/database/baq001","http://manatee.sourceforge.net/jcvi/documentation.shtml/"
"PMC2862046",20346188,"10.1186/1471-2105-11-159","http://cdk.sourceforge.net/cdk-taverna/api/"
"PMC2862046",20346188,"10.1186/1471-2105-11-159","http://cdk.sourceforge.net/cdk-taverna/workers.html"
"PMC2862046",20346188,"10.1186/1471-2105-11-159","http://sourceforge.net/projects/taverna/files/taverna/1.7.2/"
"PMC2862046",20346188,"10.1186/1471-2105-11-159","http://sourceforge.net/projects/cdk/files/CDK-Taverna/20051018/"
"PMC2864248",20398345,"10.1186/1471-2164-11-242","http://sourceforge.net/apps/mediawiki/amos"
"PMC2864769",20463926,"10.1371/journal.pone.0010500","http://phenex.sourceforge.net/"
"PMC2864769",20463926,"10.1371/journal.pone.0010500","http://sourceforge.net/projects/phenex/"
"PMC2867125",NA,NA,"http://sourceforge.net/projects/pdbsam"
"PMC2867826",20361874,"10.1186/1471-2164-11-222","http://github.com/wwood/essentiality"
"PMC2867826",20361874,"10.1186/1471-2164-11-222","http://github.com/wwood/goruby"
"PMC2868794",20398366,"10.1186/1472-6947-10-22","http://resmedicinae.sourceforge.net/oshca/index.html"
"PMC2868794",20398366,"10.1186/1472-6947-10-22","http://sourceforge.net/projects/mediboard/"
"PMC2871264",20529237,"10.1186/1741-7007-8-56","http://sourceforge.net/projects/useq/files/CommunityChIPSeqChallenge"
"PMC2872655",20377857,"10.1186/1756-0500-3-95","http://sourceforge.net/projects/stck/"
"PMC2872655",20377857,"10.1186/1756-0500-3-95","http://sourceforge.net/apps/mediawiki/stck/index.php"
"PMC2873318",20406493,"10.1186/1752-0509-4-47","http://code.google.com/p/k-shortest-paths/"
"PMC2873529",20356373,"10.1186/1471-2105-11-163","http://code.google.com/p/bnt/"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://phenoscape.svn.sourceforge.net/viewvc/phenoscape/trunk/vocab/fish_collection_abbreviation.obo"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","sourceforge.net/mailarchive/forum.php?forum_name = phenoscape-curators"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://sourceforge.net/mailarchive/forum.php?forum_name=obo-discuss"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://sourceforge.net/mailarchive/forum.php?forum_name=obo-phenotype"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://sourceforge.net/tracker/?atid=1046550&group_id=76834&func=browse"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://sourceforge.net/tracker/?group_id=76834&atid=994764"
"PMC2873956",20505755,"10.1371/journal.pone.0010708","http://sourceforge.net/mailarchive/forum.php?forum_name=obo-teleost-discuss"
"PMC2874555",20423529,"10.1186/1471-2105-11-210","http://code.google.com/p/automotifserver"
"PMC2874555",20423529,"10.1186/1471-2105-11-210","http://code.google.com/p/automotifserver/"
"PMC2879540",20592753,"10.1155/2010/671587","http://sourceforge.net/projects/mdr/"
"PMC2881085",20070892,"10.1186/1471-2105-11-25","http://sourceforge.net/projects/calibur/"
"PMC2883336",20211853,"10.1093/hmg/ddq102","http://sourceforge.net/projects/rhh/"
"PMC2884544",20388197,"10.1186/gb-2010-11-4-r41","http://sourceforge.net/apps/mediawiki/image2/"
"PMC2885267",20547776,"10.1093/sysbio/syq013","http://sourceforge.net/tracker/?group_id=76834&atid=994764"
"PMC2885267",20547776,"10.1093/sysbio/syq013","https://lists.sourceforge.net/lists/listinfo/obo-teleost-discuss"
"PMC2885795",20556230,NA,"http://sourceforge.net/projects/rdml/"
"PMC2887415",20478048,"10.1186/1471-2164-11-310","http://sourceforge.net/apps/mediawiki/wgs-assembler/index.php?title=SFF_SOP"
"PMC2887454",20585541,"10.1371/journal.pcbi.1000815","http://sourceforge.net/projects/neuroml"
"PMC2887944",20172960,"10.1093/nar/gkq045","http://sourceforge.net/projects/ontologizer/"
"PMC2889882",20482806,"10.1186/1476-072x-9-23","http://code.google.com/p/flexlayers/"
"PMC2890681",20482800,"10.1186/1471-2156-11-41","http://primer3.sourceforge.net/"
"PMC2891486",20730105,"10.3389/neuro.01.011.2010","http://mlabwrap.sourceforge.net/"
"PMC2891486",20730105,"10.3389/neuro.01.011.2010","http://code.google.com/p/pyentropy/"
"PMC2893956",20613864,"10.1371/journal.pbio.1000409","http://code.google.com/p/bpbio/source/browse/trunk/scripts/fractionation/fractionation_ga.py"
"PMC2895732",20618980,"10.1186/2041-1480-1-2","http://code.google.com/p/srl-editor/"
"PMC2896092",20460470,"10.1093/nar/gkq352","http://code.google.com/apis/maps"
"PMC2896092",20460470,"10.1093/nar/gkq352","https://sourceforge.net/projects/visibioweb"
"PMC2896109",20460452,"10.1093/nar/gkq331","http://code.google.com/p/ols-ebi/"
"PMC2896129",20484378,"10.1093/nar/gkq394","http://sourceforge.net/projects/edamontology/"
"PMC2896165",20513648,"10.1093/nar/gkq476","http://github.com/mikisvaz"
"PMC2896168",20478825,"10.1093/nar/gkq392","http://code.google.com/p/biopieces/wiki/read_solexa"
"PMC2896171",20484374,"10.1093/nar/gkq416","http://awstats.sourceforge.net/"
"PMC2896171",20484374,"10.1093/nar/gkq416","http://sourceforge.net/projects/nusoap/"
"PMC2896171",20484374,"10.1093/nar/gkq416","http://taverna.sourceforge.net/"
"PMC2896177",20494977,"10.1093/nar/gkq430","http://code.google.com/p/flot/"
"PMC2896177",20494977,"10.1093/nar/gkq430","http://code.google.com/apis/charttools/"
"PMC2896177",20494977,"10.1093/nar/gkq430","http://jmol.sourceforge.net/"
"PMC2896192",20504857,"10.1093/nar/gkq445","http://code.google.com/p/mdanalysis/"
"PMC2896193",20494976,"10.1093/nar/gkq424","http://code.google.com/apis/chart/"
"PMC2896710",20625503,"10.1155/2010/617469","http://primer3.sourceforge.net/"
"PMC2897888",20625510,"10.1371/journal.pone.0011425","http://sourceforge.net/projects/chip-seq/"
"PMC2898064",20482850,"10.1186/gb-2010-11-5-r53","http://jung.sourceforge.net"
"PMC2898064",20482850,"10.1186/gb-2010-11-5-r53","http://code.google.com/webtoolkit"
"PMC2898693",20540754,"10.1186/1477-7827-8-60","http://primer3.sourceforge.net/"
"PMC2898799",20540779,"10.1186/1471-2105-11-317","http://code.google.com/p/waters16s/wiki/ServerActors"
"PMC2900271",20573200,"10.1186/1471-2164-11-398","http://www.primer3.sourceforge.net"
"PMC2902450",20525384,"10.1186/1471-2105-11-306","https://sourceforge.net/projects/basilisk-dbn/"
"PMC2902451",20553602,"10.1186/1471-2105-11-327","http://sourceforge.net/projects/frass/"
"PMC2904649",20622843,"10.1038/nbt0710-691","http://github.com/davek44/error_correction/"
"PMC2904758",20565938,"10.1186/1751-0473-5-6","http://github.com/nickloman/entrezajax"
"PMC2904758",20565938,"10.1186/1751-0473-5-6","http://code.google.com/apis/ajaxsearch/"
"PMC2904758",20565938,"10.1186/1751-0473-5-6","http://code.google.com/appengine/"
"PMC2904795",20565879,"10.1186/1756-0500-3-173","http://sourceforge.net/projects/pdfcreator"
"PMC2906491",20579334,"10.1186/1471-2105-11-348","http://github.com/jandot/ruby-ensembl-api"
"PMC2906491",20579334,"10.1186/1471-2105-11-348","http://www.github.com/mz2/imotifs"
"PMC2906491",20579334,"10.1186/1471-2105-11-348","http://github.com/mz2/mxplor"
"PMC2908104",20602788,"10.1186/1471-2105-11-371","http://sourceforge.net/projects/iefviz/"
"PMC2908104",20602788,"10.1186/1471-2105-11-371","http://github.com/gisle/libwww-perl"
"PMC2908109",20598141,"10.1186/1756-0500-3-183","http://sourceforge.net/projects/tase/"
"PMC2908109",20598141,"10.1186/1756-0500-3-183","http://maq.sourceforge.net/maq-man.shtml"
"PMC2908109",20598141,"10.1186/1756-0500-3-183","http://jtds.sourceforge.net/"
"PMC2909220",20584323,"10.1186/1471-2105-11-353","http://sourceforge.net/project/showfiles.php?group_id=163953"
"PMC2909940",20587024,"10.1186/1752-0509-4-92","https://sourceforge.net/projects/biomodels/"
"PMC2909940",20587024,"10.1186/1752-0509-4-92","http://sourceforge.net/projects/biomodels/"
"PMC2910023",20553619,"10.1186/1471-2105-11-329","http://code.google.com/p/permgpu/"
"PMC2910054",20308164,"10.1093/nar/gkq174","http://primer3.sourceforge.net/"
"PMC2911465",20569493,"10.1186/1756-0500-3-175","http://sourceforge.net/projects/influenzo/"
"PMC2911465",20569493,"10.1186/1756-0500-3-175","http://owlapi.sourceforge.net/"
"PMC2911465",20569493,"10.1186/1756-0500-3-175","http://code.google.com/p/information-artifact-ontology/wiki/OntologyMetadata"
"PMC2911465",20569493,"10.1186/1756-0500-3-175","http://obi.svn.sourceforge.net/svnroot/obi/trunk/src/tools/build/external-templates.txt"
"PMC2911465",20569493,"10.1186/1756-0500-3-175","http://code.google.com/p/information-artifact-ontology/"
"PMC2911839",20624713,"10.1093/database/baq004","http://code.google.com/intl/en/apis/maps/"
"PMC2911845",20627861,"10.1093/database/baq010","http://sourceforge.net/projects/casimir-org-uk/"
"PMC2912302",20550692,"10.1186/1471-2105-11-323","https://sourceforge.net/projects/behindlight/files/BDA/"
"PMC2912884",20594327,"10.1186/1471-2105-11-362","http://sourceforge.net/projects/metaprint2d/"
"PMC2912884",20594327,"10.1186/1471-2105-11-362","http://gist.github.com/170410"
"PMC2912884",20594327,"10.1186/1471-2105-11-362","http://github.com/olas/bioclipse.metaprint2d"
"PMC2913403",20571534,"10.1038/msb.2010.41","http://sourceforge.net/projects/nestedcluster/"
"PMC2913630",20706669,"10.1155/2010/753512","http://code.google.com/p/netepi"
"PMC2913924",20626889,"10.1186/1756-0500-3-191","http://sourceforge.net/projects/variantclass"
"PMC2914651",20663171,"10.1186/1752-0509-4-99","http://sourceforge.net/projects/glpkmex/"
"PMC2916720",20562413,"10.1093/bioinformatics/btq330","http://pycogent.sourceforge.net/examples/query_ensembl.html"
"PMC2916720",20562413,"10.1093/bioinformatics/btq330","http://code.google.com/p/pygr/wiki/PygrOnEnsembl"
"PMC2916850",20700438,"10.1371/journal.pgen.1001051","http://code.google.com/p/glu-genetics/"
"PMC2917555",20393845,"10.1007/s00248-010-9661-2","http://primer3.sourceforge.net/"
"PMC2918582",20646315,"10.1186/1471-2105-11-387","http://freemat.sourceforge.net"
"PMC2918582",20646315,"10.1186/1471-2105-11-387","http://code.google.com/apis/wave/extensions/robots/"
"PMC2919441",20673350,"10.1186/1471-2342-10-16","http://sourceforge.net/projects/mrmap"
"PMC2919441",20673350,"10.1186/1471-2342-10-16","MRmap project website on sourceforge.net"
"PMC2919852",20631792,"10.1038/nature09199","http://sourceforge.net/projects/circonspect/"
"PMC2919852",20631792,"10.1038/nature09199","http://sourceforge.net/projects/amos/"
"PMC2919852",20631792,"10.1038/nature09199","http://sourceforge.net/projects/gaas/"
"PMC2919852",20631792,"10.1038/nature09199","http://sourceforge.net/projects/phaccs/"
"PMC2920274",20663120,"10.1186/1471-2105-11-388","http://github.com/fredrikj"
"PMC2920274",20663120,"10.1186/1471-2105-11-388","http://github.com/fredrikj/bioruby"
"PMC2920884",20673335,"10.1186/1471-2105-11-405","http://sourceforge.net/projects/sashimi/"
"PMC2921379",20633290,"10.1186/1756-0500-3-199","https://sourceforge.net/projects/andestools"
"PMC2921379",20633290,"10.1186/1756-0500-3-199","http://andestools.sourceforge.net/"
"PMC2923148",20808905,"10.1371/journal.pone.0011935","http://sourceforge.net/projects/lpsolve/"
"PMC2923159",20678228,"10.1186/1471-2288-10-70","http://crfpp.sourceforge.net/"
"PMC2923159",20678228,"10.1186/1471-2288-10-70","http://sourceforge.net/projects/carafe/"
"PMC2923159",20678228,"10.1186/1471-2288-10-70","http://sourceforge.net/projects/wordlist/files/SCOWL/Rev%206/scowl-6.tar.gz/download"
"PMC2924894",20808836,"10.1371/journal.pone.0012306","http://primer3.sourceforge.net/"
"PMC2925367",20698959,"10.1186/1475-2875-9-230","http://sourceforge.net/projects/geneontology/files/OBO-Edit%202%20%5Bcurrent%20release%5D/oboedit2.0/."
"PMC2926622",20571085,"10.1093/nar/gkq532","http://code.google.com/p/isoplotter/"
"PMC2927586",20687964,"10.1186/1746-4811-6-18","http://primer3.sourceforge.net/"
"PMC2928293",20811637,"10.1371/journal.pone.0012397","https://sourceforge.net/projects/uniquemer/"
"PMC2928293",20811637,"10.1371/journal.pone.0012397","https://sourceforge.net/projects/annotationminer/"
"PMC2928726",20865038,"10.1371/journal.pone.0012307","https://sourceforge.net/projects/categorical"
"PMC2928804",20691091,"10.1186/1471-2105-11-416","http://sourceforge.net/projects/sdrproject/"
"PMC2928806",20865174,"10.1371/journal.pcbi.1000918","http://sourceforge.net/projects/pymolapbsplugin/"
"PMC2930869",20824169,"10.1371/journal.pone.0012494","http://sourceforge.net/projects/avana/"
"PMC2932692",20824077,"10.1371/journal.pgen.1001091","http://sourceforge.net/projects/chipotle-2/"
"PMC2932692",20824077,"10.1371/journal.pgen.1001091","http://sourceforge.net/projects/chipotle-2"
"PMC2933596",20727184,"10.1186/1758-2946-2-6","http://sourceforge.net/projects/oscar3-chem/"
"PMC2935877",20729480,"10.1093/jxb/erq222","http://sourceforge.net/projects/jtreeview/"
"PMC2936390",20663193,"10.1186/1749-8546-5-27","http://code.google.com/p/junsbriefcase/source/browse/#svn/trunk/biordf2009_query_federation_case/tcm-data"
"PMC2936397",20701772,"10.1186/1471-2105-11-423","http://sourceforge.net/projects/sombi"
"PMC2936397",20701772,"10.1186/1471-2105-11-423","https://biomodels.svn.sourceforge.net"
"PMC2936549",20844578,"10.1371/journal.ppat.1001097","http://sourceforge.net/projects/rdp-classifier"
"PMC2938203",20587499,"10.1093/nar/gkq572","http://sourceforge.net/projects/mia-assembler/"
"PMC2938436",20862207,"10.1155/2010/107075","http://primer3.sourceforge.net"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://mibbi.sourceforge.net/"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://fuge.sourceforge.net/"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://github.com/helma/opentox-algorithm"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://ambit.sourceforge.net/"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://ambit.sourceforge.net/euras/"
"PMC2941473",20807436,"10.1186/1758-2946-2-7","http://ambit.sourceforge.net/qmrf/jws/qmrfeditor.jnlp"
"PMC2943625",20466809,"10.1093/nar/gkq287","https://sourceforge.net/projects/modulators"
"PMC2944205",20702398,"10.1093/bioinformatics/btq457","http://sourceforge.net/projects/noisemaker"
